District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,longitude,latitude,Duration_Default,Duration_Hours
11,Bell,KY-66,HIGHWAY 66,0.0,1.0,Blocked due to flooding.,2021-03-28 10:09:00,2021-03-29 18:34:00,-83.686674,36.767337,1 days 08:25:00,32.4167
11,Bell,KY-92,HIGHWAY 92,7.0,9.0,Blocked due to flooding.,2021-03-28 08:25:00,2021-03-29 18:32:01,-83.780314,36.760642,1 days 10:07:01,34.1169
11,Bell,KY-92,HIGHWAY 92,7.0,9.0,Blocked due to flooding in the area.,2021-03-29 14:34:00,2021-03-30 10:54:01,-83.780314,36.760642,0 days 20:20:01,20.3336
11,Bell,US-25E,US HIGHWAY 25 E,16.8,16.8,Blocked due to flooding.,2021-03-28 08:28:00,2021-03-28 17:42:02,-83.701706,36.608224,0 days 09:14:02,9.2339
11,Clay,KY-1482,KY-1482,0.0,0.0,Road blocked due to cross drain collapse and water undermining roadway. Updates as appropriate.,2021-03-03 16:00:00,2021-03-05 19:16:12,-83.528051,37.23145,2 days 03:16:12,51.27
11,Clay,KY-1482,KY-1482,9.8,9.8,Road closed due to cross drain collapse and water undermining roadway. Updates as appropriate.,2021-03-03 16:00:00,2021-03-03 21:12:01,-83.642452,37.278861,0 days 05:12:01,5.2003
11,Clay,KY-1524,KY-1524,0.2,0.2,"Road blocked due to flooding, will update as needed.",2021-02-27 22:30:00,2021-03-01 03:28:01,-83.693079,37.083424,1 days 04:58:01,28.9669
11,Clay,KY-2076,MUDDY GAP RD,0.2,0.2,Roadway blocked due to flooding. Will update as available.,2021-08-30 21:45:00,2021-08-31 10:40:02,-83.771218,37.140607,0 days 12:55:02,12.9172
11,Clay,KY-577,KY-577 E,5.9,5.9,Roadway closed due to a break in the pavement. Updates as available.,2021-03-02 15:00:00,2021-03-03 00:18:01,-83.7847,37.318452,0 days 09:18:01,9.3003
11,Clay,KY-577,KY-577 E,5.9,5.9,Roadway reduced to one lane due to a break in the pavement. Updates as available.,2021-03-02 15:00:00,2021-03-03 14:00:01,-83.7847,37.318452,0 days 23:00:01,23.0003
11,Clay,KY-638,KY-638,1.0,1.0,Roadway closed due to a break in the pavement. Updates as available.,2021-03-02 15:00:00,2021-03-06 19:02:01,-83.925163,37.20313,4 days 04:02:01,100.0336
11,Clay,KY-638,KY-638,1.0,1.0,Roadway closed due to break in pavement and culvert damage.,2021-03-05 15:50:00,2021-03-06 19:02:01,-83.925163,37.20313,1 days 03:12:01,27.2003
11,Clay,KY-638,KY-638,10.0,13.3,Road closed due to flooding. Updates as available.,2021-03-01 10:23:00,2021-03-02 21:58:01,-83.790066,37.171899,1 days 11:35:01,35.5836
11,Clay,KY-638,KY-638,12.3,12.3,"Road blocked due to flooding, will update as needed.",2021-02-27 22:30:00,2021-03-01 03:28:01,-83.781832,37.165339,1 days 04:58:01,28.9669
11,Clay,KY-687,KY-687,12.0,15.2,Road closed due to flooding. Updates as available.,2021-03-01 10:42:00,2021-03-02 21:58:01,-83.786517,37.152063,1 days 11:16:01,35.2669
11,Clay,KY-687,KY-687,13.5,13.5,Roadway closed due to flooding. Updates as available.,2021-03-02 15:00:00,2021-03-06 19:02:01,-83.788016,37.15269,4 days 04:02:01,100.0336
11,Clay,US-421,N HWY 421,26.0,30.0,Road closed due to flooding. Updates as available.,2021-03-01 10:22:00,2021-03-02 21:58:01,-83.818613,37.269565,1 days 11:36:01,35.6003
11,Harlan,KY-3459,DUFFIELD LN,0.9,0.9,Blocked due to flooding.,2021-03-28 11:34:00,2021-03-28 19:50:01,-83.325879,36.840992,0 days 08:16:01,8.2669
11,Harlan,KY-38,HIGHWAY 38,15.5,15.5,Slide,2021-03-28 16:11:00,2021-03-28 21:10:01,-83.10912,36.910684,0 days 04:59:01,4.9836
11,Harlan,KY-413,N HIGHWAY 413,3.0,3.0,Blocked due to flooding.,2021-03-28 11:33:00,2021-03-29 19:02:01,-83.311501,36.871796,1 days 07:29:01,31.4836
11,Knox,KY-11,N KY 11,10.0,13.0,Road closed due to flooding. Updates as available.,2021-03-18 19:30:00,2021-03-19 11:04:00,-83.867276,36.896473,0 days 15:34:00,15.5667
11,Knox,KY-11,N KY 11,11.0,13.0,Road closed due to flooding. Updates as available.,2021-03-18 19:30:00,2021-03-19 00:20:01,-83.867276,36.896473,0 days 04:50:01,4.8336
11,Knox,KY-11,N KY 11,11.0,14.0,Blocked due to flooding.,2021-03-28 07:51:00,2021-03-30 19:40:01,-83.863032,36.902686,2 days 11:49:01,59.8169
11,Knox,KY-11,N KY 11,13.0,14.0,Blocked due to High Water,2021-02-28 06:39:00,2021-02-28 19:30:01,-83.858522,36.915645,0 days 12:51:01,12.8503
11,Knox,KY-11,N KY 11,17.0,18.0,Road closed due to a mudslide. Updates as available.,2021-03-28 11:00:00,2021-03-28 18:38:00,-83.837418,36.955669,0 days 07:38:00,7.6333
11,Knox,KY-11,N KY 11,17.0,18.0,Blocked due to a mudslide in the area.,2021-03-28 12:14:00,2021-03-28 18:38:00,-83.837418,36.955669,0 days 06:24:00,6.4
11,Knox,KY-11,S KY 11,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-03 09:32:00,2021-04-01 13:40:01,-83.950445,36.790761,29 days 04:08:01,700.1336
11,Knox,KY-11,S KY 11,7.0,8.0,Blocked due to flooding in the area.,2021-03-29 07:43:00,2021-03-31 16:12:01,-83.900484,36.843053,2 days 08:29:01,56.4836
11,Knox,KY-1304,KY 1304,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-18 19:30:00,2021-03-19 11:06:01,-83.830978,36.880038,0 days 15:36:01,15.6003
11,Knox,KY-1304,KY 1304,0.0,1.0,Blocked due to flooding.,2021-03-28 07:54:00,2021-03-28 19:58:01,-83.830978,36.880038,0 days 12:04:01,12.0669
11,Knox,KY-1304,KY 1304,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-28 10:55:00,2021-03-29 02:08:01,-83.831222,36.930088,0 days 15:13:01,15.2169
11,Knox,KY-1487,MANCHESTER ST,0.0,1.0,Blocked due to High Water,2021-02-28 06:38:00,2021-03-01 11:36:00,-83.889054,36.877546,1 days 04:58:00,28.9667
11,Knox,KY-1487,MANCHESTER ST,0.0,1.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:33:00,2021-03-01 19:32:02,-83.889054,36.877546,1 days 04:59:02,28.9839
11,Knox,KY-1487,MANCHESTER ST,0.0,1.0,Roadway closed due to flooding. Updates as available.,2021-03-03 08:59:00,2021-03-03 20:26:01,-83.889054,36.877546,0 days 11:27:01,11.4503
11,Knox,KY-1487,MANCHESTER ST,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-28 10:56:00,2021-03-29 20:58:01,-83.889054,36.877546,1 days 10:02:01,34.0336
11,Knox,KY-1527,KY 1527,2.0,2.4,"Road blocked due to flooding, will update as needed.",2021-02-27 22:30:00,2021-03-01 03:28:01,-83.907578,36.921645,1 days 04:58:01,28.9669
11,Knox,KY-1527,KY 1527,2.0,2.4,Road closed due to flooding. Updates as available.,2021-03-01 11:49:00,2021-03-03 20:26:01,-83.907578,36.921645,2 days 08:37:01,56.6169
11,Knox,KY-1527,KY 1527,2.0,2.4,Blocked due to flooding.,2021-03-28 07:50:00,2021-03-31 16:12:01,-83.907578,36.921645,3 days 08:22:01,80.3669
11,Knox,KY-223,KY 223,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-28 20:25:00,2021-03-29 00:28:01,-83.752702,36.861589,0 days 04:03:01,4.0503
11,Knox,KY-223,KY 223,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 15:05:00,2021-03-02 17:20:01,-83.735124,36.884125,1 days 02:15:01,26.2503
11,Knox,KY-223,KY 223,4.0,5.0,Blocked due to flooding.,2021-03-28 14:35:00,2021-03-30 16:14:01,-83.735124,36.884125,2 days 01:39:01,49.6503
11,Knox,KY-223,KY 223,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 11:52:00,2021-03-30 16:14:01,-83.741818,36.906935,29 days 04:22:01,700.3669
11,Knox,KY-223,KY 223,6.0,7.0,Blocked due to flooding.,2021-03-28 14:36:00,2021-03-30 16:14:01,-83.741818,36.906935,2 days 01:38:01,49.6336
11,Knox,KY-223,KY 223,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 15:06:00,2021-03-02 17:20:01,-83.743825,36.920373,1 days 02:14:01,26.2336
11,Knox,KY-225,KY 225,11.0,12.0,Blocked due to flooding in the area.,2021-03-29 07:42:00,2021-03-30 19:40:01,-83.83818,36.827935,1 days 11:58:01,35.9669
11,Knox,KY-229,KY 229,0.0,1.0,"Road blocked due to flooding, will update as needed.",2021-02-27 22:30:00,2021-03-01 03:28:01,-83.905689,36.918759,1 days 04:58:01,28.9669
11,Knox,KY-229,KY 229,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 11:49:00,2021-03-03 13:54:01,-83.905689,36.918759,2 days 02:05:01,50.0836
11,Knox,KY-229,KY 229,0.0,1.0,Blocked due to flooding.,2021-03-28 14:37:00,2021-03-30 19:42:01,-83.894747,36.94335,2 days 05:05:01,53.0836
11,Knox,KY-229,KY 229,2.0,3.0,Blocked due to flooding.,2021-03-28 14:37:00,2021-03-29 00:16:01,-83.894747,36.94335,0 days 09:39:01,9.6503
11,Knox,KY-229,KY 229,2.0,3.0,Road closed due to flooding. Updates as needed.,2021-03-28 16:00:00,2021-03-30 19:42:01,-83.894747,36.94335,2 days 03:42:01,51.7003
11,Knox,KY-229,KY 229,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-30 12:17:00,2021-03-30 19:40:01,-83.894747,36.94335,0 days 07:23:01,7.3836
11,Knox,KY-2418,KY-2418,0.0,0.7,Road closed due to flooding. Updates as available.,2021-03-29 10:15:00,2021-03-30 16:12:01,-83.882512,36.88902,1 days 05:57:01,29.9503
11,Knox,KY-3153,KY 3153,0.0,0.4,Road closed due to flooding. Updates as available.,2021-03-01 11:51:00,2021-03-19 11:04:00,-83.84723,36.860786,17 days 23:13:00,431.2167
11,Knox,KY-3153,KY 3153,0.0,0.4,Blocked due to flooding.,2021-03-28 07:52:00,2021-03-28 19:12:01,-83.84723,36.860786,0 days 11:20:01,11.3336
11,Knox,KY-3153,KY 3153,0.0,0.4,Road closed due to flooding. Updates as needed.,2021-03-28 16:00:00,2021-03-29 02:10:01,-83.84723,36.860786,0 days 10:10:01,10.1669
11,Knox,KY-3440,KY 3440,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-18 19:30:00,2021-03-19 11:04:00,-83.854604,36.872131,0 days 15:34:00,15.5667
11,Knox,KY-3440,KY 3440,0.0,2.0,Blocked due to flooding.,2021-03-28 07:53:00,2021-03-29 00:18:01,-83.855855,36.879191,0 days 16:25:01,16.4169
11,Knox,KY-3440,KY 3440,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-18 19:15:00,2021-03-19 11:04:00,-83.857784,36.885669,0 days 15:49:00,15.8167
11,Knox,KY-3440,KY 3440,1.0,2.0,Blocked due to flooding.,2021-03-28 07:53:00,2021-03-29 02:08:01,-83.855855,36.879191,0 days 18:15:01,18.2503
11,Knox,KY-3441,KY-3441,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-28 22:05:00,2021-03-31 16:12:01,-83.864988,36.829745,2 days 18:07:01,66.1169
11,Knox,KY-459,KY-459,0.0,1.0,Road closed due to flooding. Updates as needed.,2021-03-28 16:00:00,2021-04-02 11:50:00,-83.972696,36.852367,4 days 19:50:00,115.8333
11,Knox,KY-459,KY-459,3.0,5.0,"Road blocked due to flooding, will update as needed.",2021-02-27 22:30:00,2021-03-01 03:28:01,-83.9468,36.817309,1 days 04:58:01,28.9669
11,Knox,KY-459,KY-459,3.0,5.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:32:00,2021-03-01 19:30:01,-83.9468,36.817309,1 days 04:58:01,28.9669
11,Knox,KY-459,KY-459,3.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 11:48:00,2021-03-04 19:26:01,-83.9468,36.817309,3 days 07:38:01,79.6336
11,Knox,KY-459,KY-459,3.0,5.0,Road closed due to flooding. Updates as needed.,2021-03-28 07:49:00,2021-04-02 11:50:00,-83.9468,36.817309,5 days 04:01:00,124.0167
11,Knox,KY-459,KY-459,3.0,5.0,Blocked due to flooding.,2021-03-28 07:49:00,2021-04-01 13:40:01,-83.9468,36.817309,4 days 05:51:01,101.8503
11,Knox,KY-459,KY-459,9.0,10.0,Road closed due to flooding. Updates as available.,2021-03-29 10:15:00,2021-03-30 19:40:01,-83.913338,36.86743,1 days 09:25:01,33.4169
11,Knox,KY-6,KY 6,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-29 14:15:00,2021-03-31 16:12:01,-83.963117,36.86467,2 days 01:57:01,49.9503
11,Knox,KY-930,KY 930,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-29 10:14:00,2021-03-30 16:14:01,-83.832982,36.835374,1 days 06:00:01,30.0003
11,Knox,KY-930,KY 930,1.0,2.0,Road closed due to flooding. Updates as needed.,2021-03-28 16:02:00,2021-03-30 16:12:01,-83.818462,36.839422,2 days 00:10:01,48.1669
11,Laurel,KY-192,KY-192 W,18.7,19.2,Blocked at the 1600 blocked of E KY 192 in London.,2021-08-15 20:13:00,2021-08-16 02:12:01,-84.090546,37.10976,0 days 05:59:01,5.9836
11,Leslie,KY-2058,KY-2058,3.3,3.3,Road blocked for slide repairs. Seek an alternate route.,2021-06-10 07:00:00,2021-06-17 20:58:01,-83.418402,36.945132,7 days 13:58:01,181.9669
11,Leslie,KY-257,DRYHILL RD,5.3,5.3,Road closed due to flooding. Updates as available.,2021-03-05 13:41:00,2021-03-08 16:28:01,-83.376491,37.219164,3 days 02:47:01,74.7836
11,Leslie,KY-257,DRYHILL RD,6.6,11.0,Road closed due to flooding. Updates as available.,2021-03-05 13:40:00,2021-03-08 16:28:01,-83.3784,37.245859,3 days 02:48:01,74.8003
11,Leslie,KY-257,DRYHILL RD,9.0,11.0,Road closed due to flooding. Updates as available.,2021-03-02 13:01:00,2021-03-15 13:20:01,-83.3784,37.245859,13 days 00:19:01,312.3169
11,Leslie,KY-3425,LOWER MCINTOSH RD,0.0,0.8,Road closed due to flooding. Updates as available.,2021-03-05 15:52:00,2021-03-12 16:48:01,-83.369682,37.218907,7 days 00:56:01,168.9336
11,Whitley,KY-1064,LOUDEN RD,5.1,5.1,Road blocked due to flooding. Updates as available.,2021-03-29 15:30:00,2021-04-01 12:06:01,-84.028115,36.751379,2 days 20:36:01,68.6003
11,Whitley,KY-1064,WHETSTONE RD,5.5,5.5,Road blocked due to flooding. Updates as available.,2021-03-29 15:30:00,2021-04-01 12:06:01,-84.030838,36.756887,2 days 20:36:01,68.6003
11,Whitley,KY-1804,HIGHWAY 1804,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-28 11:27:00,2021-03-30 14:04:01,-84.096787,36.603677,2 days 02:37:01,50.6169
11,Whitley,KY-1804,HIGHWAY 1804,1.9,1.9,Blocked due to flooding.,2021-03-28 11:27:00,2021-03-29 12:36:01,-84.096787,36.603677,1 days 01:09:01,25.1503
11,Whitley,KY-26,HIGHWAY 26,1.8,2.3,Blocked due to flooding.,2021-03-28 11:26:00,2021-03-29 12:38:01,-84.132023,36.78895,1 days 01:12:01,25.2003
11,Whitley,KY-26,HIGHWAY 26,2.1,2.1,Road closed due to flooding. Updates as available.,2021-03-01 13:08:00,2021-03-02 18:10:01,-84.131586,36.789597,1 days 05:02:01,29.0336
11,Whitley,KY-26,HIGHWAY 26,13.0,13.0,Blocked due to flooding.,2021-03-28 11:26:00,2021-03-29 12:38:01,-84.087114,36.91501,1 days 01:12:01,25.2003
11,Whitley,KY-2995,ELLISON BEND RD,0.7,3.8,Road closed due to flooding. Updates as available.,2021-03-29 08:59:00,2021-03-31 14:20:01,-84.124242,36.642499,2 days 05:21:01,53.3503
11,Whitley,KY-2996,WOLF CREEK RIVER RD,0.7,3.8,Blocked due to flooding in the area.,2021-03-29 08:59:00,2021-03-29 13:04:01,-84.142403,36.642865,0 days 04:05:01,4.0836
11,Whitley,KY-2996,WOLF CREEK RIVER RD,0.7,3.8,Road closed due to flooding. Updates as available.,2021-03-29 08:59:00,2021-03-29 13:06:01,-84.142403,36.642865,0 days 04:07:01,4.1169
11,Whitley,KY-2996,WOLF CREEK RIVER RD,3.0,3.7,Blocked due to flooding.,2021-03-28 11:28:00,2021-03-29 12:34:01,-84.141936,36.658277,1 days 01:06:01,25.1003
11,Whitley,KY-2996,WOLF CREEK RIVER RD,3.8,3.8,Road closed due to flooding. Updates as available.,2021-03-29 06:00:00,2021-03-31 14:20:01,-84.140022,36.665352,2 days 08:20:01,56.3336
11,Whitley,KY-628,WOLF CREEK RD,3.9,3.9,Road closed due to flooding. Updates as available.,2021-03-29 08:58:00,2021-03-30 14:06:01,-84.15037,36.666932,1 days 05:08:01,29.1336
11,Whitley,KY-628,WOLF CREEK RD,3.9,3.9,Blocked due to flooding in the area.,2021-03-29 08:58:00,2021-03-29 13:04:01,-84.148657,36.667715,0 days 04:06:01,4.1003
11,Whitley,KY-779,HIGHWAY 779,9.1,12.6,Road closed due to flooding. Updates as available.,2021-03-29 06:00:00,2021-03-30 19:28:01,-83.98825,36.769238,1 days 13:28:01,37.4669
11,Whitley,KY-779,HIGHWAY 779,9.1,12.7,Road closed due to flooding. Updates as available.,2021-03-29 13:39:00,2021-03-30 18:42:01,-83.988281,36.768713,1 days 05:03:01,29.0503
11,Whitley,KY-779,HIGHWAY 779,10.5,10.7,Road closed due to flooding. Updates as available.,2021-03-30 14:40:00,2021-04-02 20:58:01,-83.989349,36.772699,3 days 06:18:01,78.3003
11,Whitley,KY-779,HIGHWAY 779,11.5,11.5,Road closed due to flooding. Updates as available.,2021-03-01 13:08:00,2021-03-05 14:26:01,-83.986358,36.760108,4 days 01:18:01,97.3003
11,Whitley,US-25W,U S HIGHWAY 25-W S,0.4,1.6,Road closed due to flooding. Updates as available.,2021-03-29 06:00:00,2021-03-29 13:30:01,-84.123767,36.60528,0 days 07:30:01,7.5003
12,Floyd,KY-1086,036 KY-1086,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-05 11:26:00,2021-03-08 15:30:01,-82.775101,37.454857,3 days 04:04:01,76.0669
12,Floyd,KY-1086,036 KY-1086,3.0,4.0,Roadway reduced to one lane. Temporary signals in use.,2021-03-08 10:30:00,2021-03-11 14:02:01,-82.775101,37.454857,3 days 03:32:01,75.5336
12,Floyd,KY-1210,036 KY-1210,0.0,7.8,Road closed due to flooding. Updates as available.,2021-03-01 11:00:00,2021-03-03 14:10:01,-82.826064,37.569922,2 days 03:10:01,51.1669
12,Floyd,KY-122,036 KY-122,4.7,4.7,Road closed due to flooding and a washed out culvert. Updates as available.,2021-03-01 10:59:00,2021-03-07 01:28:05,-82.801992,37.597855,5 days 14:29:05,134.4847
12,Floyd,KY-122,036 KY-122,7.0,8.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:04:00,2021-03-02 05:02:18,-82.777195,37.575916,1 days 04:58:18,28.9717
12,Floyd,KY-1427,036 KY-1427,5.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 10:57:00,2021-03-05 16:22:01,-82.831613,37.687525,4 days 05:25:01,101.4169
12,Floyd,KY-1427,036 KY-1427,6.0,7.0,CLOSED DUE TO FLOODING,2021-02-28 23:58:00,2021-03-02 04:56:01,-82.831613,37.687525,1 days 04:58:01,28.9669
12,Floyd,KY-1427,036 KY-1427,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 10:57:00,2021-03-01 19:42:02,-82.831613,37.687525,0 days 08:45:02,8.7506
12,Floyd,KY-1427,036 KY-1427,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 14:43:00,2021-03-02 21:58:01,-82.799984,37.685492,1 days 07:15:01,31.2503
12,Floyd,KY-1428,036 KY-1428,0.0,17.3,Road closed due to flooding. Updates as available.,2021-03-02 09:59:00,2021-03-03 14:04:00,-82.695452,37.64051,1 days 04:05:00,28.0833
12,Floyd,KY-1428,036 KY-1428,9.0,9.0,Road closed due to flooding. Updates as available.,2021-03-02 11:20:00,2021-03-03 14:04:00,-82.695452,37.64051,1 days 02:44:00,26.7333
12,Floyd,KY-194,036 KY-194,6.0,9.0,Road closed due to flooding.,2021-01-26 16:00:00,2021-01-27 16:08:01,-82.649908,37.686594,1 days 00:08:01,24.1336
12,Floyd,KY-194,036 KY-194,6.0,12.2,Road closed due to flooding. Updates as available.,2021-03-01 10:58:00,2021-03-10 18:22:00,-82.621644,37.69108,9 days 07:24:00,223.4
12,Floyd,KY-194,036 KY-194,7.0,12.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:02:00,2021-03-02 05:00:02,-82.621598,37.692207,1 days 04:58:02,28.9672
12,Floyd,KY-194,036 KY-194,7.0,12.2,Road closed due to flooding. Updates as available.,2021-03-01 10:58:00,2021-03-01 19:42:02,-82.621644,37.69108,0 days 08:44:02,8.7339
12,Floyd,KY-194,036 KY-194,9.9,9.9,Road blocked due to flooding. Updates as available.,2021-03-29 15:30:00,2021-04-02 20:58:01,-82.621502,37.686732,4 days 05:28:01,101.4669
12,Floyd,KY-302,036 KY-302,0.0,12.6,Road closed due to flooding. Updates as available.,2021-03-02 10:01:00,2021-03-03 14:14:01,-82.733611,37.703546,1 days 04:13:01,28.2169
12,Floyd,KY-302,036 KY-302,3.9,9.0,Road closed due to flooding. Updates as available.,2021-03-02 10:01:00,2021-03-08 14:54:01,-82.733611,37.703546,6 days 04:53:01,148.8836
12,Floyd,KY-3384,036 KY-3384,0.0,2.0,BLOCKED,2021-03-01 00:05:00,2021-03-02 05:04:02,-82.768292,37.652771,1 days 04:59:02,28.9839
12,Floyd,KY-3384,036 KY-3384,0.0,2.0,Road closed due to a mudslide.,2021-03-01 11:00:00,2021-03-05 16:24:01,-82.768292,37.652771,4 days 05:24:01,101.4003
12,Floyd,KY-3386,036 KY-3386,0.0,3.4,Road closed due to flooding. Updates as available.,2021-03-01 11:01:00,2021-03-02 16:18:01,-82.70108,37.677303,1 days 05:17:01,29.2836
12,Floyd,KY-3386,036 KY-3386,0.0,1.0,Road closed due to slide.,2021-03-02 11:19:00,2021-03-03 14:06:00,-82.720489,37.677798,1 days 02:47:00,26.7833
12,Floyd,KY-404,036 KY-404,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 14:45:00,2021-03-03 14:18:01,-82.82777,37.635033,1 days 23:33:01,47.5503
12,Floyd,KY-550,036 KY-550,0.0,4.6,Road closed due to flooding. Updates as available.,2021-03-01 14:46:00,2021-03-05 16:24:01,-82.833911,37.517941,4 days 01:38:01,97.6336
12,Floyd,KY-7,036 KY-7,0.0,12.8,Road closed due to flooding. Updates as available.,2021-03-01 14:46:00,2021-03-05 16:24:01,-82.831717,37.482034,4 days 01:38:01,97.6336
12,Floyd,KY-7,036 KY-7,2.9,2.9,Blocked due to flooding in the area.,2021-03-28 14:54:00,2021-03-29 17:20:01,-82.808916,37.448186,1 days 02:26:01,26.4336
12,Floyd,KY-777,036 KY-777,0.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 14:44:00,2021-03-05 16:24:01,-82.783293,37.482314,4 days 01:40:01,97.6669
12,Floyd,KY-850,036 KY-850,4.0,5.0,CLOSED DUE TO FLOODING,2021-03-01 00:01:00,2021-03-02 05:00:02,-82.868277,37.564344,1 days 04:59:02,28.9839
12,Floyd,KY-850,036 KY-850,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 10:58:00,2021-03-05 16:24:01,-82.868277,37.564344,4 days 05:26:01,101.4336
12,Floyd,KY-979,036 KY-979,0.0,18.4,Road closed due to flooding. Updates as available.,2021-03-01 14:47:00,2021-03-03 17:40:01,-82.650722,37.438193,2 days 02:53:01,50.8836
12,Johnson,KY-1107,KY-1107,0.0,1.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:15:00,2021-03-02 05:14:01,-82.786981,37.775222,1 days 04:59:01,28.9836
12,Johnson,KY-1107,KY-1107,0.0,1.0,Road blocked due to flooding. Updates as available.,2021-03-01 11:30:00,2021-03-04 13:36:01,-82.786981,37.775222,3 days 02:06:01,74.1003
12,Johnson,KY-1107,KY-1107,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 11:39:00,2021-03-03 21:58:00,-82.786981,37.775222,2 days 10:19:00,58.3167
12,Johnson,KY-1107,KY-1107,1.3,1.3,Reduced to one lane due to break in pavement,2021-03-11 09:00:00,2021-03-19 20:58:01,-82.776505,37.782654,8 days 11:58:01,203.9669
12,Johnson,KY-1428,DEPOT RD,0.0,3.3,Road closed due to mudslide.,2021-03-01 11:43:00,2021-03-04 13:36:01,-82.794633,37.792843,3 days 01:53:01,73.8836
12,Johnson,KY-2040,KY-2040,0.0,3.2,Road closed due to flooding. Updates as available.,2021-03-01 11:39:00,2021-03-04 14:28:00,-82.730474,37.8483,3 days 02:49:00,74.8167
12,Johnson,KY-2040,KY-2040,2.8,2.8,Reduced to one lane due to break in pavement,2021-03-11 09:00:00,2021-03-16 20:58:00,-82.724184,37.856962,5 days 11:58:00,131.9667
12,Johnson,KY-2381,KY-2381,1.6,1.6,Road closed due to flooding. Updates as available.,2021-03-03 09:15:00,2021-03-04 13:36:01,-82.754016,37.753486,1 days 04:21:01,28.3503
12,Johnson,KY-302,KY-302,0.0,6.5,Road closed due to flooding. Updates as available.,2021-03-01 11:41:00,2021-03-01 19:56:01,-82.760148,37.765538,0 days 08:15:01,8.2503
12,Johnson,KY-321,OLD US 23,1.0,2.0,ROCK SLIDE,2021-03-01 00:17:00,2021-03-02 05:16:01,-82.778745,37.754799,1 days 04:59:01,28.9836
12,Johnson,KY-321,OLD US 23,1.0,2.0,Road closed due to mudslide.,2021-03-01 11:41:00,2021-03-04 13:36:01,-82.778745,37.754799,3 days 01:55:01,73.9169
12,Johnson,KY-3390,KY-3390,3.4,3.4,Road closed due to flooding. Updates as available.,2021-03-02 13:00:00,2021-03-04 13:36:01,-82.686885,37.864649,2 days 00:36:01,48.6003
12,Johnson,KY-40,KY-40,0.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 14:52:00,2021-03-04 13:38:01,-82.901007,37.814134,2 days 22:46:01,70.7669
12,Johnson,KY-40,KY-40,14.0,21.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:10:00,2021-03-02 05:08:09,-82.731007,37.813965,1 days 04:58:09,28.9692
12,Johnson,KY-40,KY-40,14.0,21.0,Road closed due to flooding. Updates as available.,2021-03-01 11:34:00,2021-03-04 13:36:01,-82.731007,37.813965,3 days 02:02:01,74.0336
12,Johnson,KY-581,KY-581,4.3,6.9,Reduced to one lane due to break in pavement,2021-03-11 09:00:00,2021-03-19 20:58:01,-82.694138,37.891329,8 days 11:58:01,203.9669
12,Johnson,KY-581,KY-581,4.3,4.3,Road reduced to one lane.,2021-03-11 09:27:00,2021-03-19 20:58:01,-82.753522,37.844648,8 days 11:31:01,203.5169
12,Johnson,KY-581,KY-581,7.0,8.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:16:00,2021-03-02 05:14:01,-82.722584,37.869947,1 days 04:58:01,28.9669
12,Johnson,KY-581,KY-581,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 11:40:00,2021-03-04 14:28:00,-82.722584,37.869947,3 days 02:48:00,74.8
12,Johnson,KY-581,KY-581,9.0,9.0,Road reduced to one lane.,2021-03-11 09:28:00,2021-03-19 20:58:01,-82.701871,37.879279,8 days 11:30:01,203.5003
